Order ID,Order Date,Sales,Quantity,Category,Cluster
CA-1529,2016-06-13,866.08,9,Office Supplies,1
CA-1530,2016-06-14,814.77,6,Furniture,2
CA-1531,2016-06-15,999.72,2,Technology,2
CA-1532,2016-06-16,996.67,7,Furniture,2
CA-1533,2016-06-17,559.88,3,Office Supplies,2
CA-1534,2016-06-18,771.3,7,Furniture,1
CA-1535,2016-06-19,945.32,9,Technology,1
CA-1536,2016-06-20,851.15,2,Furniture,2
CA-1537,2016-06-21,254.87,6,Technology,1
CA-1538,2016-06-22,456.04,6,Technology,1
CA-1539,2016-06-23,137.87,9,Office Supplies,1
CA-1540,2016-06-24,954.51,9,Office Supplies,1
CA-1541,2016-06-25,610.11,5,Technology,2
CA-1542,2016-06-26,236.36,5,Furniture,0
CA-1543,2016-06-27,674.98,9,Technology,1
CA-1544,2016-06-28,621.95,8,Office Supplies,1
CA-1545,2016-06-29,364.58,7,Furniture,1
CA-1546,2016-06-30,122.42,8,Technology,1
CA-1547,2016-07-01,674.86,6,Office Supplies,1
CA-1548,2016-07-02,525.1,3,Technology,2
CA-1549,2016-07-03,774.6,7,Technology,1
CA-1550,2016-07-04,524.96,8,Technology,1
CA-1551,2016-07-05,853.66,8,Furniture,1
CA-1552,2016-07-06,556.39,1,Office Supplies,2
CA-1553,2016-07-07,565.33,7,Office Supplies,1
CA-1554,2016-07-08,877.89,3,Technology,2
CA-1555,2016-07-09,409.45,2,Technology,0
CA-1556,2016-07-10,142.68,2,Technology,0
CA-1557,2016-07-11,38.49,8,Furniture,1
CA-1558,2016-07-12,757.59,9,Office Supplies,1
CA-1559,2016-07-13,624.11,3,Technology,2
CA-1560,2016-07-14,707.04,3,Office Supplies,2
CA-1561,2016-07-15,220.83,6,Technology,0
CA-1562,2016-07-16,145.01,1,Office Supplies,0
CA-1563,2016-07-17,24.4,6,Technology,0
CA-1564,2016-07-18,357.08,3,Furniture,0
CA-1565,2016-07-19,594.02,4,Technology,2
CA-1566,2016-07-20,398.32,9,Technology,1
CA-1567,2016-07-21,443.1,3,Technology,0
CA-1568,2016-07-22,905.12,1,Technology,2
CA-1569,2016-07-23,354.77,3,Technology,0
CA-1570,2016-07-24,518.85,7,Office Supplies,1
CA-1571,2016-07-25,785.82,7,Office Supplies,1
CA-1572,2016-07-26,402.58,5,Furniture,0
CA-1573,2016-07-27,625.87,1,Technology,2
CA-1574,2016-07-28,863.74,8,Office Supplies,1
CA-1575,2016-07-29,950.03,8,Office Supplies,1
CA-1576,2016-07-30,155.6,2,Technology,0
CA-1577,2016-07-31,927.32,3,Technology,2
CA-1578,2016-08-01,497.2,4,Furniture,0
CA-1579,2016-08-02,265.66,1,Furniture,0
CA-1580,2016-08-03,464.54,4,Office Supplies,0
CA-1581,2016-08-04,980.23,5,Furniture,2
CA-1582,2016-08-05,497.69,3,Office Supplies,0
CA-1583,2016-08-06,335.46,2,Furniture,0
CA-1584,2016-08-07,637.07,6,Technology,1
CA-1585,2016-08-08,247.74,8,Furniture,1
CA-1586,2016-08-09,85.1,7,Office Supplies,1
CA-1587,2016-08-10,137.59,1,Furniture,0
CA-1588,2016-08-11,136.77,4,Office Supplies,0
CA-1589,2016-08-12,160.38,3,Office Supplies,0
CA-1590,2016-08-13,147.44,6,Furniture,0
CA-1591,2016-08-14,644.47,9,Furniture,1
CA-1592,2016-08-15,190.06,9,Office Supplies,1
CA-1593,2016-08-16,352.21,7,Technology,1
CA-1594,2016-08-17,897.82,9,Furniture,1
CA-1595,2016-08-18,479.22,8,Office Supplies,1
CA-1596,2016-08-19,670.88,5,Technology,2
CA-1597,2016-08-20,180.6,9,Office Supplies,1
CA-1598,2016-08-21,200.37,7,Furniture,1
CA-1599,2016-08-22,50.46,5,Office Supplies,0
CA-1600,2016-08-23,177.25,8,Office Supplies,1
CA-1601,2016-08-24,285.8,7,Office Supplies,1
CA-1602,2016-08-25,185.24,9,Furniture,1
CA-1603,2016-08-26,97.82,1,Technology,0
CA-1604,2016-08-27,129.43,9,Technology,1
CA-1605,2016-08-28,466.17,7,Technology,1
CA-1606,2016-08-29,214.27,1,Technology,0
CA-1607,2016-08-30,370.63,1,Furniture,0
CA-1608,2016-08-31,508.38,5,Office Supplies,1
CA-1609,2016-09-01,693.49,8,Technology,1
CA-1610,2016-09-02,48.92,9,Technology,1
CA-1611,2016-09-03,801.42,6,Furniture,2
CA-1612,2016-09-04,631.62,8,Office Supplies,1
CA-1613,2016-09-05,90.94,6,Office Supplies,0
CA-1614,2016-09-06,874.84,6,Technology,2
CA-1615,2016-09-07,921.66,4,Technology,2
CA-1616,2016-09-08,70.47,5,Office Supplies,0
CA-1617,2016-09-09,284.11,2,Furniture,0
CA-1618,2016-09-10,808.14,3,Office Supplies,2
CA-1619,2016-09-11,750.78,3,Office Supplies,2
CA-1620,2016-09-12,192.68,5,Technology,0
CA-1621,2016-09-13,217.26,5,Furniture,0
CA-1622,2016-09-14,376.77,6,Furniture,1
CA-1623,2016-09-15,489.68,5,Furniture,1
CA-1624,2016-09-16,622.07,6,Technology,1
CA-1625,2016-09-17,375.22,8,Furniture,1
CA-1626,2016-09-18,467.91,2,Furniture,0
CA-1627,2016-09-19,750.0,4,Technology,2
CA-1628,2016-09-20,46.32,6,Office Supplies,0
CA-1629,2016-09-21,259.91,5,Furniture,0
CA-1630,2016-09-22,716.22,1,Office Supplies,2
CA-1631,2016-09-23,896.25,9,Furniture,1
CA-1632,2016-09-24,516.56,3,Office Supplies,2
CA-1633,2016-09-25,536.79,2,Office Supplies,2
CA-1634,2016-09-26,116.1,9,Technology,1
CA-1635,2016-09-27,452.94,7,Technology,1
CA-1636,2016-09-28,537.29,5,Furniture,2
CA-1637,2016-09-29,250.05,6,Furniture,1
CA-1638,2016-09-30,276.55,4,Technology,0
CA-1639,2016-10-01,383.51,1,Furniture,0
CA-1640,2016-10-02,29.87,4,Furniture,0
CA-1641,2016-10-03,328.86,9,Technology,1
CA-1642,2016-10-04,219.33,1,Office Supplies,0
CA-1643,2016-10-05,334.22,3,Furniture,0
CA-1644,2016-10-06,128.56,5,Technology,0
CA-1645,2016-10-07,891.62,7,Furniture,1
CA-1646,2016-10-08,597.66,9,Furniture,1
CA-1647,2016-10-09,682.31,6,Technology,1
CA-1648,2016-10-10,791.28,3,Technology,2
CA-1649,2016-10-11,503.46,7,Furniture,1
CA-1650,2016-10-12,96.05,4,Furniture,0
CA-1651,2016-10-13,541.74,3,Office Supplies,2
CA-1652,2016-10-14,590.97,7,Office Supplies,1
CA-1653,2016-10-15,747.99,7,Technology,1
CA-1654,2016-10-16,437.34,4,Furniture,0
CA-1655,2016-10-17,136.3,7,Technology,1
CA-1656,2016-10-18,290.94,2,Technology,0
CA-1657,2016-10-19,369.45,1,Furniture,0
CA-1658,2016-10-20,649.46,2,Office Supplies,2
CA-1659,2016-10-21,575.07,4,Technology,2
CA-1660,2016-10-22,362.54,8,Technology,1
CA-1661,2016-10-23,986.65,3,Furniture,2
CA-1662,2016-10-24,609.72,6,Office Supplies,1
CA-1663,2016-10-25,244.85,6,Office Supplies,1
CA-1664,2016-10-26,110.76,9,Furniture,1
CA-1665,2016-10-27,161.33,9,Technology,1
CA-1666,2016-10-28,253.5,4,Furniture,0
CA-1667,2016-10-29,169.07,9,Furniture,1
CA-1668,2016-10-30,194.7,6,Office Supplies,0
CA-1669,2016-10-31,292.24,2,Technology,0
CA-1670,2016-11-01,181.64,6,Technology,0
CA-1671,2016-11-02,897.8,2,Office Supplies,2
CA-1672,2016-11-03,89.43,8,Technology,1
CA-1673,2016-11-04,529.27,4,Technology,2
CA-1674,2016-11-05,416.29,5,Furniture,0
CA-1675,2016-11-06,982.55,8,Furniture,1
CA-1676,2016-11-07,120.92,8,Furniture,1
CA-1677,2016-11-08,403.88,6,Technology,1
CA-1678,2016-11-09,969.78,4,Technology,2
CA-1679,2016-11-10,866.85,1,Technology,2
CA-1680,2016-11-11,818.9,7,Technology,1
CA-1681,2016-11-12,265.32,8,Office Supplies,1
CA-1682,2016-11-13,179.18,9,Office Supplies,1
CA-1683,2016-11-14,671.96,2,Technology,2
CA-1684,2016-11-15,930.08,1,Furniture,2
CA-1685,2016-11-16,561.2,4,Furniture,2
CA-1686,2016-11-17,575.9,5,Office Supplies,2
CA-1687,2016-11-18,287.18,1,Office Supplies,0
CA-1688,2016-11-19,771.8,5,Technology,2
CA-1689,2016-11-20,195.17,6,Technology,0
CA-1690,2016-11-21,330.44,3,Technology,0
CA-1691,2016-11-22,431.18,7,Technology,1
CA-1692,2016-11-23,512.53,6,Technology,1
CA-1693,2016-11-24,249.99,4,Furniture,0
CA-1694,2016-11-25,123.69,3,Furniture,0
CA-1695,2016-11-26,614.51,5,Technology,2
CA-1696,2016-11-27,295.74,3,Furniture,0
CA-1697,2016-11-28,585.43,9,Technology,1
CA-1698,2016-11-29,162.82,9,Technology,1
CA-1699,2016-11-30,486.33,6,Office Supplies,1
CA-1700,2016-12-01,537.26,6,Furniture,1
CA-1701,2016-12-02,61.31,4,Furniture,0
CA-1702,2016-12-03,343.24,4,Office Supplies,0
CA-1703,2016-12-04,143.07,2,Furniture,0
CA-1704,2016-12-05,72.74,4,Office Supplies,0
CA-1705,2016-12-06,990.06,8,Furniture,1
CA-1706,2016-12-07,329.13,2,Technology,0
CA-1707,2016-12-08,811.78,9,Office Supplies,1
CA-1708,2016-12-09,262.09,1,Technology,0
CA-1709,2016-12-10,684.69,2,Technology,2
CA-1710,2016-12-11,762.63,2,Furniture,2
CA-1711,2016-12-12,599.68,6,Office Supplies,1
CA-1712,2016-12-13,476.86,7,Technology,1
CA-1713,2016-12-14,417.72,3,Technology,0
CA-1714,2016-12-15,355.38,9,Office Supplies,1
CA-1715,2016-12-16,930.23,5,Furniture,2
CA-1716,2016-12-17,832.31,5,Technology,2
CA-1717,2016-12-18,965.38,4,Furniture,2
CA-1718,2016-12-19,133.05,9,Office Supplies,1
CA-1719,2016-12-20,733.56,8,Furniture,1
CA-1720,2016-12-21,938.96,4,Office Supplies,2
CA-1721,2016-12-22,189.42,4,Furniture,0
CA-1722,2016-12-23,75.83,2,Furniture,0
CA-1723,2016-12-24,743.71,9,Technology,1
CA-1724,2016-12-25,578.73,3,Furniture,2
CA-1725,2016-12-26,843.41,4,Technology,2
CA-1726,2016-12-27,148.37,7,Office Supplies,1
CA-1727,2016-12-28,797.31,8,Office Supplies,1
CA-1728,2016-12-29,209.61,8,Technology,1
CA-1729,2016-12-30,172.02,4,Furniture,0
CA-1730,2016-12-31,172.62,7,Office Supplies,1
CA-1731,2017-01-01,816.43,1,Office Supplies,2
CA-1732,2017-01-02,668.55,6,Office Supplies,1
CA-1733,2017-01-03,527.83,6,Technology,1
CA-1734,2017-01-04,365.24,6,Office Supplies,1
CA-1735,2017-01-05,878.43,2,Office Supplies,2
CA-1736,2017-01-06,398.52,8,Office Supplies,1
CA-1737,2017-01-07,818.43,5,Office Supplies,2
CA-1738,2017-01-08,444.74,5,Technology,0
CA-1739,2017-01-09,383.17,2,Technology,0
CA-1740,2017-01-10,468.05,4,Furniture,0
CA-1741,2017-01-11,308.36,9,Office Supplies,1
CA-1742,2017-01-12,750.13,9,Technology,1
CA-1743,2017-01-13,507.69,6,Furniture,1
CA-1744,2017-01-14,239.89,9,Furniture,1
CA-1745,2017-01-15,900.58,4,Office Supplies,2
CA-1746,2017-01-16,390.05,1,Furniture,0
CA-1747,2017-01-17,548.12,2,Technology,2
CA-1748,2017-01-18,907.41,1,Furniture,2
CA-1749,2017-01-19,628.0,8,Furniture,1
CA-1750,2017-01-20,125.73,9,Technology,1
CA-1751,2017-01-21,940.43,6,Furniture,2
CA-1752,2017-01-22,631.43,2,Furniture,2
CA-1753,2017-01-23,341.56,6,Furniture,1
CA-1754,2017-01-24,147.88,9,Furniture,1
CA-1755,2017-01-25,796.08,3,Office Supplies,2
CA-1756,2017-01-26,623.87,9,Office Supplies,1
CA-1757,2017-01-27,538.13,2,Technology,2
CA-1758,2017-01-28,894.95,5,Furniture,2
CA-1759,2017-01-29,790.71,2,Technology,2
CA-1760,2017-01-30,160.16,7,Office Supplies,1
CA-1761,2017-01-31,318.6,9,Furniture,1
CA-1762,2017-02-01,256.0,7,Furniture,1
CA-1763,2017-02-02,746.51,5,Office Supplies,2
CA-1764,2017-02-03,43.2,4,Furniture,0
CA-1765,2017-02-04,574.19,4,Furniture,2
CA-1766,2017-02-05,764.83,8,Office Supplies,1
CA-1767,2017-02-06,878.0,1,Technology,2
CA-1768,2017-02-07,348.66,5,Technology,0
CA-1769,2017-02-08,823.04,2,Furniture,2
CA-1770,2017-02-09,119.53,9,Office Supplies,1
CA-1771,2017-02-10,847.99,7,Technology,1
CA-1772,2017-02-11,136.21,8,Technology,1
CA-1773,2017-02-12,403.31,6,Furniture,1
CA-1774,2017-02-13,799.32,9,Technology,1
CA-1775,2017-02-14,158.42,6,Office Supplies,0
CA-1776,2017-02-15,236.96,7,Technology,1
CA-1777,2017-02-16,725.03,7,Office Supplies,1
CA-1778,2017-02-17,722.84,9,Office Supplies,1
CA-1779,2017-02-18,644.74,8,Furniture,1
CA-1780,2017-02-19,697.01,1,Technology,2
CA-1781,2017-02-20,547.3,4,Furniture,2
CA-1782,2017-02-21,259.28,7,Technology,1
CA-1783,2017-02-22,352.24,8,Furniture,1
CA-1784,2017-02-23,189.78,7,Furniture,1
CA-1785,2017-02-24,909.37,3,Furniture,2
CA-1786,2017-02-25,587.56,4,Technology,2
CA-1787,2017-02-26,406.84,7,Furniture,1
CA-1788,2017-02-27,467.39,8,Office Supplies,1
CA-1789,2017-02-28,947.81,7,Technology,2
CA-1790,2017-03-01,161.82,6,Office Supplies,0
CA-1791,2017-03-02,590.37,9,Furniture,1
CA-1792,2017-03-03,510.83,9,Furniture,1
CA-1793,2017-03-04,615.34,7,Office Supplies,1
CA-1794,2017-03-05,27.93,8,Furniture,1
CA-1795,2017-03-06,873.4,6,Technology,2
CA-1796,2017-03-07,932.8,1,Office Supplies,2
CA-1797,2017-03-08,569.48,1,Technology,2
CA-1798,2017-03-09,699.68,6,Technology,1
CA-1799,2017-03-10,923.27,2,Technology,2
CA-1800,2017-03-11,710.17,8,Furniture,1
CA-1801,2017-03-12,161.01,1,Furniture,0
CA-1802,2017-03-13,580.53,2,Office Supplies,2
CA-1803,2017-03-14,610.65,8,Office Supplies,1
CA-1804,2017-03-15,429.89,6,Technology,1
CA-1805,2017-03-16,739.08,2,Furniture,2
CA-1806,2017-03-17,935.02,2,Furniture,2
CA-1807,2017-03-18,926.31,7,Furniture,2
CA-1808,2017-03-19,456.33,5,Office Supplies,0
CA-1809,2017-03-20,122.11,5,Furniture,0
CA-1810,2017-03-21,984.99,8,Technology,1
CA-1811,2017-03-22,840.51,7,Technology,1
CA-1812,2017-03-23,133.42,9,Technology,1
CA-1813,2017-03-24,921.63,4,Furniture,2
CA-1814,2017-03-25,871.2,4,Technology,2
CA-1815,2017-03-26,523.65,2,Technology,2
CA-1816,2017-03-27,595.36,3,Office Supplies,2
CA-1817,2017-03-28,405.01,1,Office Supplies,0
CA-1818,2017-03-29,64.21,1,Furniture,0
CA-1819,2017-03-30,341.85,7,Furniture,1
CA-1820,2017-03-31,804.82,5,Furniture,2
CA-1821,2017-04-01,14.59,3,Furniture,0
CA-1822,2017-04-02,340.16,7,Furniture,1
CA-1823,2017-04-03,404.19,2,Office Supplies,0
CA-1824,2017-04-04,542.02,3,Office Supplies,2
CA-1825,2017-04-05,920.66,1,Office Supplies,2
CA-1826,2017-04-06,352.88,8,Technology,1
CA-1827,2017-04-07,353.48,2,Technology,0
CA-1828,2017-04-08,740.13,7,Office Supplies,1
CA-1829,2017-04-09,457.7,9,Office Supplies,1
CA-1830,2017-04-10,232.36,6,Furniture,0
CA-1831,2017-04-11,457.92,2,Office Supplies,0
CA-1832,2017-04-12,149.45,2,Furniture,0
CA-1833,2017-04-13,184.62,9,Office Supplies,1
CA-1834,2017-04-14,503.38,8,Furniture,1
CA-1835,2017-04-15,424.74,9,Office Supplies,1
CA-1836,2017-04-16,915.7,4,Furniture,2
CA-1837,2017-04-17,368.77,4,Technology,0
CA-1838,2017-04-18,584.78,2,Technology,2
CA-1839,2017-04-19,635.94,1,Furniture,2
CA-1840,2017-04-20,22.96,4,Furniture,0
CA-1841,2017-04-21,666.9,8,Technology,1
CA-1842,2017-04-22,186.26,2,Office Supplies,0
CA-1843,2017-04-23,961.46,8,Furniture,1
CA-1844,2017-04-24,157.18,1,Office Supplies,0
CA-1845,2017-04-25,420.48,1,Technology,0
CA-1846,2017-04-26,94.5,4,Technology,0
CA-1847,2017-04-27,996.91,7,Furniture,2
CA-1848,2017-04-28,507.17,9,Office Supplies,1
CA-1849,2017-04-29,599.43,5,Technology,2
CA-1850,2017-04-30,76.41,2,Office Supplies,0
CA-1851,2017-05-01,752.46,7,Technology,1
CA-1852,2017-05-02,217.81,2,Furniture,0
CA-1853,2017-05-03,899.07,9,Office Supplies,1
CA-1854,2017-05-04,213.09,9,Office Supplies,1
CA-1855,2017-05-05,198.78,3,Furniture,0
CA-1856,2017-05-06,46.18,8,Furniture,1
CA-1857,2017-05-07,477.35,4,Furniture,0
CA-1858,2017-05-08,569.19,3,Furniture,2
CA-1859,2017-05-09,75.05,1,Technology,0
CA-1860,2017-05-10,777.77,5,Office Supplies,2
CA-1861,2017-05-11,458.76,4,Technology,0
CA-1862,2017-05-12,529.15,1,Furniture,2
CA-1863,2017-05-13,446.36,8,Technology,1
CA-1864,2017-05-14,406.76,8,Technology,1
CA-1865,2017-05-15,564.04,8,Office Supplies,1
CA-1866,2017-05-16,163.69,3,Office Supplies,0
CA-1867,2017-05-17,190.11,6,Office Supplies,0
CA-1868,2017-05-18,863.17,7,Furniture,1
CA-1869,2017-05-19,946.65,9,Furniture,1
CA-1870,2017-05-20,379.58,5,Office Supplies,0
CA-1871,2017-05-21,278.04,9,Technology,1
CA-1872,2017-05-22,647.56,6,Office Supplies,1
CA-1873,2017-05-23,414.65,4,Furniture,0
CA-1874,2017-05-24,35.13,1,Technology,0
CA-1875,2017-05-25,164.59,1,Furniture,0
CA-1876,2017-05-26,718.81,5,Office Supplies,2
CA-1877,2017-05-27,662.33,3,Office Supplies,2
CA-1878,2017-05-28,36.83,5,Technology,0
CA-1879,2017-05-29,229.75,5,Office Supplies,0
CA-1880,2017-05-30,238.76,1,Furniture,0
CA-1881,2017-05-31,675.17,8,Furniture,1
CA-1882,2017-06-01,29.51,5,Furniture,0
CA-1883,2017-06-02,113.07,5,Technology,0
CA-1884,2017-06-03,801.92,9,Furniture,1
CA-1885,2017-06-04,186.76,8,Office Supplies,1
CA-1886,2017-06-05,656.22,1,Technology,2
CA-1887,2017-06-06,245.8,3,Furniture,0
CA-1888,2017-06-07,108.45,7,Furniture,1
CA-1889,2017-06-08,250.74,1,Office Supplies,0
CA-1890,2017-06-09,725.04,1,Office Supplies,2
CA-1891,2017-06-10,857.14,5,Technology,2
CA-1892,2017-06-11,831.92,9,Furniture,1
CA-1893,2017-06-12,403.21,6,Furniture,1
CA-1894,2017-06-13,671.4,2,Office Supplies,2
CA-1895,2017-06-14,212.93,9,Technology,1
CA-1896,2017-06-15,300.22,6,Office Supplies,1
CA-1897,2017-06-16,897.37,5,Office Supplies,2
CA-1898,2017-06-17,22.87,5,Technology,0
CA-1899,2017-06-18,94.65,3,Furniture,0
CA-1900,2017-06-19,215.81,6,Furniture,0
CA-1901,2017-06-20,36.27,4,Furniture,0
CA-1902,2017-06-21,189.62,2,Technology,0
CA-1903,2017-06-22,587.21,3,Technology,2
CA-1904,2017-06-23,427.21,9,Technology,1
CA-1905,2017-06-24,893.74,9,Technology,1
CA-1906,2017-06-25,819.27,6,Technology,2
CA-1907,2017-06-26,348.4,9,Office Supplies,1
CA-1908,2017-06-27,266.83,4,Furniture,0
CA-1909,2017-06-28,385.9,5,Technology,0
CA-1910,2017-06-29,594.39,6,Furniture,1
CA-1911,2017-06-30,275.38,9,Technology,1
CA-1912,2017-07-01,627.91,5,Furniture,2
CA-1913,2017-07-02,415.32,8,Office Supplies,1
CA-1914,2017-07-03,556.53,1,Furniture,2
CA-1915,2017-07-04,441.77,5,Furniture,0
CA-1916,2017-07-05,301.52,1,Technology,0
CA-1917,2017-07-06,948.97,6,Furniture,2
CA-1918,2017-07-07,765.97,7,Office Supplies,1
CA-1919,2017-07-08,148.71,5,Office Supplies,0
CA-1920,2017-07-09,869.78,1,Office Supplies,2
CA-1921,2017-07-10,492.56,6,Technology,1
CA-1922,2017-07-11,895.61,5,Technology,2
CA-1923,2017-07-12,801.86,6,Technology,2
CA-1924,2017-07-13,430.96,7,Technology,1
CA-1925,2017-07-14,32.24,7,Technology,1
CA-1926,2017-07-15,275.99,2,Office Supplies,0
CA-1927,2017-07-16,546.22,3,Furniture,2
CA-1928,2017-07-17,637.14,6,Office Supplies,1
CA-1929,2017-07-18,265.31,3,Technology,0
CA-1930,2017-07-19,147.96,2,Office Supplies,0
CA-1931,2017-07-20,836.58,4,Furniture,2
CA-1932,2017-07-21,984.56,5,Technology,2
CA-1933,2017-07-22,530.43,9,Office Supplies,1
CA-1934,2017-07-23,179.96,3,Office Supplies,0
CA-1935,2017-07-24,279.58,3,Furniture,0
CA-1936,2017-07-25,28.21,6,Technology,0
CA-1937,2017-07-26,915.16,5,Technology,2
CA-1938,2017-07-27,126.57,6,Furniture,0
CA-1939,2017-07-28,580.75,7,Furniture,1
CA-1940,2017-07-29,281.31,3,Furniture,0
CA-1941,2017-07-30,558.64,5,Furniture,2
CA-1942,2017-07-31,654.91,8,Technology,1
CA-1943,2017-08-01,831.44,4,Technology,2
CA-1944,2017-08-02,214.36,2,Office Supplies,0
CA-1945,2017-08-03,20.89,4,Office Supplies,0
CA-1946,2017-08-04,145.52,2,Office Supplies,0
CA-1947,2017-08-05,901.02,3,Technology,2
CA-1948,2017-08-06,875.15,4,Technology,2
CA-1949,2017-08-07,601.44,4,Technology,2
CA-1950,2017-08-08,604.51,9,Office Supplies,1
CA-1951,2017-08-09,668.39,6,Furniture,1
CA-1952,2017-08-10,183.62,9,Furniture,1
CA-1953,2017-08-11,915.27,4,Furniture,2
CA-1954,2017-08-12,424.58,9,Furniture,1
CA-1955,2017-08-13,389.31,9,Furniture,1
CA-1956,2017-08-14,523.73,6,Technology,1
CA-1957,2017-08-15,56.5,5,Office Supplies,0
CA-1958,2017-08-16,174.62,3,Furniture,0
CA-1959,2017-08-17,740.65,5,Furniture,2
CA-1960,2017-08-18,91.97,3,Furniture,0
CA-1961,2017-08-19,607.12,5,Technology,2
CA-1962,2017-08-20,252.9,5,Furniture,0
CA-1963,2017-08-21,395.4,2,Office Supplies,0
CA-1964,2017-08-22,295.81,9,Technology,1
CA-1965,2017-08-23,362.12,7,Technology,1
CA-1966,2017-08-24,721.86,6,Technology,1
CA-1967,2017-08-25,304.15,5,Furniture,0
CA-1968,2017-08-26,570.74,4,Furniture,2
CA-1969,2017-08-27,481.29,8,Furniture,1
CA-1970,2017-08-28,667.03,2,Furniture,2
CA-1971,2017-08-29,937.46,8,Office Supplies,1
CA-1972,2017-08-30,735.25,1,Technology,2
CA-1973,2017-08-31,222.79,1,Furniture,0
CA-1974,2017-09-01,40.87,3,Office Supplies,0
CA-1975,2017-09-02,269.64,5,Technology,0
CA-1976,2017-09-03,599.13,6,Technology,1
CA-1977,2017-09-04,60.91,4,Technology,0
CA-1978,2017-09-05,501.4,7,Furniture,1
CA-1979,2017-09-06,600.87,7,Technology,1
CA-1980,2017-09-07,340.9,2,Furniture,0
CA-1981,2017-09-08,773.2,2,Office Supplies,2
CA-1982,2017-09-09,115.53,2,Technology,0
CA-1983,2017-09-10,84.39,2,Office Supplies,0
CA-1984,2017-09-11,730.91,9,Furniture,1
CA-1985,2017-09-12,500.54,5,Furniture,1
CA-1986,2017-09-13,691.52,8,Furniture,1
CA-1987,2017-09-14,440.48,5,Technology,0
CA-1988,2017-09-15,253.94,5,Technology,0
CA-1989,2017-09-16,820.91,1,Office Supplies,2
CA-1990,2017-09-17,801.42,6,Furniture,2
CA-1991,2017-09-18,697.75,4,Office Supplies,2
CA-1992,2017-09-19,279.42,3,Furniture,0
CA-1993,2017-09-20,594.33,6,Furniture,1
CA-1994,2017-09-21,367.36,2,Office Supplies,0
CA-1995,2017-09-22,100.67,8,Furniture,1
CA-1996,2017-09-23,918.14,1,Office Supplies,2
CA-1997,2017-09-24,145.45,9,Technology,1
CA-1998,2017-09-25,950.73,8,Office Supplies,1
CA-1999,2017-09-26,451.55,1,Office Supplies,0
CA-2000,2017-09-27,193.28,9,Furniture,1
CA-2001,2017-09-28,546.48,2,Office Supplies,2
CA-2002,2017-09-29,874.22,3,Technology,2
CA-2003,2017-09-30,734.9,2,Technology,2
CA-2004,2017-10-01,808.5,8,Technology,1
CA-2005,2017-10-02,662.2,2,Technology,2
CA-2006,2017-10-03,695.35,2,Office Supplies,2
CA-2007,2017-10-04,850.7,1,Technology,2
CA-2008,2017-10-05,257.17,7,Office Supplies,1
CA-2009,2017-10-06,494.53,2,Office Supplies,0
CA-2010,2017-10-07,229.0,5,Furniture,0
CA-2011,2017-10-08,987.79,5,Office Supplies,2
CA-2012,2017-10-09,944.62,3,Office Supplies,2
CA-2013,2017-10-10,49.03,3,Furniture,0
CA-2014,2017-10-11,708.52,3,Technology,2
CA-2015,2017-10-12,926.0,6,Technology,2
CA-2016,2017-10-13,188.77,4,Office Supplies,0
CA-2017,2017-10-14,572.27,3,Furniture,2
CA-2018,2017-10-15,916.33,2,Office Supplies,2
CA-2019,2017-10-16,43.61,3,Office Supplies,0
CA-2020,2017-10-17,700.45,4,Technology,2
CA-2021,2017-10-18,304.38,6,Furniture,1
CA-2022,2017-10-19,925.15,4,Office Supplies,2
CA-2023,2017-10-20,971.35,8,Technology,1
CA-2024,2017-10-21,944.82,3,Office Supplies,2
CA-2025,2017-10-22,479.47,3,Technology,0
CA-2026,2017-10-23,863.42,3,Furniture,2
CA-2027,2017-10-24,846.1,8,Office Supplies,1
CA-2028,2017-10-25,325.91,4,Furniture,0
CA-2029,2017-10-26,830.63,1,Technology,2
CA-2030,2017-10-27,46.64,2,Furniture,0
CA-2031,2017-10-28,600.31,2,Furniture,2
CA-2032,2017-10-29,237.71,3,Furniture,0
CA-2033,2017-10-30,129.36,6,Office Supplies,0
CA-2034,2017-10-31,86.18,8,Technology,1
CA-2035,2017-11-01,699.33,1,Furniture,2
CA-2036,2017-11-02,346.48,9,Office Supplies,1
CA-2037,2017-11-03,727.52,1,Technology,2
CA-2038,2017-11-04,74.7,2,Technology,0
CA-2039,2017-11-05,322.14,3,Technology,0
CA-2040,2017-11-06,544.1,7,Furniture,1
CA-2041,2017-11-07,792.82,9,Furniture,1
CA-2042,2017-11-08,325.56,3,Furniture,0
CA-2043,2017-11-09,629.63,8,Technology,1
